account_id,amount,duration,status,balance,min_balance,std_balance,max_balance,last_balance,credits,income,std_income,last_income,expenses,std_expenses,last_expenses,insurance,household,sanctions,card,gender,frequency,region,age,relocation,account
9795233,150008,12,1,42295.88,6962.0,14531.8,72963.9,15112.0,198.13,21105.57,29223.43,17626.0,15932.48,20561.05,14137.0,0.0,1.0,1.0,0,1,1,5,30.0,1.0,78
13141722,23856,12,1,48193.1,16333.4,6966.15,56571.0,23568.0,377.03,29061.86,19954.16,6837.0,32124.2,26209.96,7958.4,0.0,0.0,0.0,0,0,1,1,52.0,0.0,21
7702771,44795,12,1,40866.72,17481.7,5517.81,69462.3,29514.4,150.59,18998.96,3215.33,12233.0,14139.37,8083.83,7367.6,0.0,0.0,0.0,0,1,1,0,50.0,0.0,18
6701116,194825,24,1,38667.94,12359.0,16642.09,132348.8,20138.0,178.23,35335.27,35847.8,13893.0,37162.14,31766.56,22216.0,0.0,0.0,0.0,0,0,1,4,22.0,0.0,31
15377575,134465,24,1,40904.62,14053.3,4318.14,91701.5,20906.4,271.33,13009.48,3917.98,13506.0,23786.01,5247.04,13982.7,0.0,0.0,0.0,0,0,1,0,51.0,0.0,28
9250845,53572,24,1,32571.58,19564.8,8656.2,50698.0,39844.7,110.07,19412.47,4557.75,1731.0,19697.86,3989.53,9480.4,0.0,0.0,0.0,0,0,1,7,37.0,0.0,19
12818843,150710,48,1,28132.87,14110.4,4721.24,36548.9,30890.2,196.94,14288.71,4794.57,19008.0,28639.27,8453.8,16398.5,0.0,0.0,0.0,0,0,1,3,52.0,0.0,29
5784264,292296,48,1,49998.57,14036.8,16964.25,102921.5,30708.2,334.45,51677.35,6904.39,98039.0,42731.66,24860.3,51550.7,0.0,0.0,0.0,0,0,1,3,50.0,0.0,27
6183585,50590,12,1,26260.93,11927.5,6730.1,31070.8,28644.3,132.87,15700.53,17437.85,14531.0,16741.66,16340.98,6609.2,0.0,0.0,0.0,0,0,1,4,43.0,0.0,17
4333508,80620,24,1,53893.58,25107.7,13458.88,151467.3,58127.2,313.04,53898.11,39396.4,100013.0,44604.37,37953.94,85735.1,0.0,1.0,0.0,0,1,1,7,28.0,0.0,21
15690444,173716,48,1,30755.39,3316.7,4121.49,50997.5,31605.3,163.55,14832.24,5993.23,12060.0,8365.6,5734.48,14733.1,0.0,0.0,0.0,0,0,0,0,33.0,1.0,99
9812140,13534,12,1,31504.96,15226.7,4831.81,36535.0,12511.8,156.33,10804.66,1191.5,18834.0,18365.78,4226.14,12515.3,0.0,1.0,0.0,0,0,1,3,41.0,0.0,35
13534784,153330,36,1,31139.59,5135.4,8481.4,113494.2,19039.1,143.65,20022.32,21947.65,7476.0,40109.05,23544.59,10503.5,0.0,0.0,0.0,0,0,1,6,21.0,0.0,52
16158588,52004,24,1,33598.65,18633.6,5619.34,61335.1,56126.5,208.83,17498.78,26537.31,2786.0,13941.85,6613.28,8295.4,0.0,0.0,0.0,0,0,0,7,33.0,0.0,20
11442906,105028,36,1,36726.66,8884.7,8046.59,49223.8,31452.1,153.64,15495.18,3578.14,18235.0,16110.22,6443.21,9977.3,0.0,1.0,0.0,0,1,1,2,49.0,0.0,26
10115430,45106,12,1,42776.16,11336.7,13844.18,72768.2,30627.6,166.95,20692.58,5214.21,21358.0,16224.59,8995.73,66217.9,0.0,0.0,0.0,0,1,1,6,34.0,0.0,30
12643371,106153,24,1,27538.41,2163.8,7426.78,68961.2,22172.7,259.85,18580.38,27895.86,8168.0,32281.86,23118.83,25218.9,0.0,1.0,0.0,0,1,1,1,53.0,0.0,57
1365151,218843,36,1,37401.23,14621.6,8535.41,143855.5,28873.0,202.35,36189.46,39498.04,75634.0,43390.7,39250.63,20469.4,0.0,0.0,0.0,0,1,2,4,24.0,0.0,38
6480868,169571,36,1,45019.87,7058.9,11487.02,126737.0,25465.1,196.91,24148.95,33609.5,5478.0,60352.51,24713.5,13248.1,0.0,0.0,0.0,0,1,1,6,25.0,0.0,80
2192922,79807,12,1,18639.99,4923.2,5957.89,36363.6,21490.5,132.66,7092.6,4261.8,8465.0,10122.89,2292.39,8216.5,0.0,1.0,0.0,0,1,1,1,60.0,0.0,29
2156339,154955,24,1,41732.18,17993.9,4950.85,64250.3,38612.9,163.61,18523.82,3255.77,12878.0,13966.72,8629.62,5589.6,0.0,0.0,0.0,0,1,1,0,34.0,0.0,22
9805591,165407,36,1,35478.58,11116.0,8064.56,42732.2,23471.3,141.32,16356.55,4097.19,14179.0,17331.08,16873.42,7800.9,0.0,1.0,0.0,0,1,1,1,37.0,0.0,27
5250433,246938,36,1,43993.41,-360.1,18746.16,127541.9,21910.7,187.31,22795.0,32281.0,22425.0,40837.37,42934.5,16788.8,0.0,1.0,0.0,0,0,1,4,42.0,0.0,58
7612900,127180,24,1,46019.52,12088.5,5972.21,141566.9,38091.4,142.34,32155.65,38599.37,8618.0,12417.33,11338.19,19849.8,0.0,0.0,0.0,0,0,0,6,35.0,0.0,52
12205074,57355,24,1,49524.65,22051.8,13419.02,82106.6,57905.6,274.19,18529.77,24160.37,8627.0,31814.27,20526.67,21884.7,0.0,0.0,0.0,0,1,1,6,48.0,0.0,28
9051060,162027,48,1,42634.37,7719.4,11301.74,126653.5,34218.3,195.61,24578.21,27870.61,22166.0,39404.09,27584.75,24247.5,0.0,0.0,0.0,0,0,1,6,53.0,0.0,71
13705305,49321,24,1,40886.84,9686.6,9189.59,77403.1,44228.7,311.71,23976.95,35411.05,8407.0,38749.69,21741.42,28910.9,0.0,1.0,0.0,0,1,1,3,48.0,0.0,59
11235163,109832,48,1,40753.74,10211.2,15867.05,113927.1,69951.7,197.61,20751.28,4329.02,22208.0,41759.96,12414.48,33281.6,0.0,1.0,0.0,0,0,2,4,29.0,0.0,58
1126069,114050,48,1,34974.21,12994.9,5955.8,44250.7,30902.2,211.44,18467.96,3696.85,21613.0,30261.69,7862.75,17338.9,0.0,0.0,0.0,0,0,1,1,46.0,0.0,28
4671598,161074,36,1,31937.22,17800.8,6548.22,41382.4,29282.8,105.31,25166.9,23309.87,0.0,11896.24,13605.86,11858.4,0.0,0.0,0.0,0,0,0,5,40.0,0.0,15
12590573,46792,12,1,34769.08,11369.9,5061.68,64863.7,30812.1,346.88,13871.21,29456.23,11608.0,22712.14,6998.84,13496.6,0.0,1.0,0.0,0,0,1,1,58.0,0.0,47
4487494,76668,48,1,56659.04,17641.1,18631.16,105411.8,62452.1,204.2,21205.55,25737.47,59385.0,35931.91,28736.38,18102.0,0.0,0.0,0.0,0,1,0,4,58.0,0.0,32
12883714,205767,36,1,47928.88,23890.3,7971.93,59718.6,40075.0,102.47,20678.85,5437.92,11278.0,22868.13,12004.26,18610.1,0.0,0.0,0.0,0,0,1,1,37.0,0.0,17
3543048,33815,12,1,40806.91,5129.0,6775.93,47974.8,7131.9,208.8,31824.71,4225.2,7942.0,38048.83,26280.53,6556.1,0.0,1.0,0.0,0,0,1,3,43.0,0.0,47
3971838,25239,12,1,27031.3,15729.8,5850.6,52731.1,19002.5,114.14,15953.32,2058.23,11137.0,13031.32,6995.36,11033.6,0.0,0.0,0.0,0,1,1,3,52.0,0.0,15
1610820,31751,12,1,46440.02,14000.8,13773.3,125929.5,14645.8,127.77,38926.01,40284.69,19072.0,42284.79,26547.73,64556.3,0.0,1.0,0.0,0,0,1,4,41.0,0.0,42
6130679,99955,36,1,33727.74,11425.6,9593.65,133962.8,18146.7,201.43,34762.28,35825.33,15338.0,40685.65,36371.56,20454.8,0.0,1.0,0.0,0,1,1,1,43.0,0.0,75
9142075,112066,12,1,35369.37,18114.0,6138.71,44849.6,26125.0,142.66,15072.57,3230.24,5523.0,13383.2,386.24,5206.7,0.0,0.0,0.0,0,1,1,3,51.0,0.0,15
15192680,125028,12,1,54939.41,8880.9,16466.27,159289.2,16878.4,191.33,38880.09,37397.92,72221.0,53158.48,34109.58,24445.9,1.0,1.0,0.0,2,1,0,4,32.0,0.0,67
1182453,168919,36,1,48633.34,13406.5,19359.48,128637.3,63382.4,305.39,41648.16,38373.06,85167.0,42919.38,35638.78,73592.4,0.0,0.0,0.0,0,1,1,4,32.0,0.0,27
14778275,314495,36,1,35479.34,22408.7,4994.65,24348.5,28186.1,270.05,10394.56,3209.83,3762.0,19371.81,5524.54,4761.9,0.0,0.0,0.0,0,1,1,3,22.0,0.0,18
507207,231596,24,1,35803.59,14220.7,4552.5,49818.4,35752.6,136.77,15360.56,27244.1,5340.0,12733.31,9581.86,7112.2,0.0,0.0,0.0,0,1,0,5,48.0,0.0,37
12087813,266215,36,1,53763.42,10129.7,17793.83,136635.2,34898.8,268.81,46842.8,45913.91,103404.0,43015.81,27583.96,44848.3,0.0,0.0,0.0,0,0,1,6,30.0,0.0,31
11168763,119592,12,1,42319.75,17046.2,6346.68,111262.0,27731.4,182.6,16532.83,3878.66,20339.0,25456.23,27457.47,15750.3,0.0,0.0,0.0,0,0,1,4,46.0,0.0,22
10927797,169448,48,1,24624.95,13768.4,4369.04,53116.5,27704.7,118.47,13635.12,5111.55,11313.0,10854.12,6166.54,8059.7,0.0,0.0,0.0,0,1,1,5,28.0,1.0,32
10575103,108106,12,1,59805.02,12360.0,20152.0,123495.5,61577.5,335.32,51310.85,44123.13,66457.0,55945.18,36011.1,58564.1,0.0,0.0,0.0,0,0,1,4,47.0,0.0,57
11630736,143362,24,1,38104.84,11355.6,16978.35,109804.7,18768.9,188.85,21594.04,25910.82,21210.0,45185.71,24928.24,5810.9,0.0,0.0,0.0,0,0,1,4,39.0,0.0,26
5719451,27794,12,1,42934.6,7795.3,7864.92,49170.7,27412.7,192.32,19546.61,4609.83,16298.0,15186.33,5330.55,13143.3,0.0,1.0,0.0,0,1,1,1,51.0,0.0,58
2436991,39325,12,1,56955.9,8573.1,16995.98,136625.4,17349.7,192.13,44425.87,38499.79,72664.0,48015.86,31279.0,19126.3,0.0,0.0,0.0,0,0,2,2,47.0,0.0,46
2291840,50837,24,1,55652.18,11269.9,17575.02,151698.6,71539.2,215.47,56725.14,27276.94,34408.0,54537.55,36360.11,29486.0,0.0,1.0,0.0,0,1,1,1,51.0,0.0,55
10313666,133500,12,1,23029.3,21429.1,1053.58,30616.1,29816.9,128.51,11206.0,1941.56,6615.0,7343.96,3897.8,3700.5,0.0,0.0,0.0,0,0,1,0,57.0,0.0,16
4859879,127574,36,1,31630.86,13994.0,4689.67,60905.1,39198.7,116.8,15563.78,3333.5,21626.0,12903.17,4915.86,7309.1,0.0,0.0,0.0,0,1,1,1,27.0,0.0,22
16620782,169437,36,1,48147.36,18462.3,9088.71,132117.3,41180.4,175.39,43354.21,32307.48,18993.0,46424.33,38584.15,30756.6,0.0,0.0,0.0,0,0,2,0,23.0,0.0,26
8884009,210000,24,1,27681.15,16304.1,10294.73,66941.2,32835.8,150.02,17910.21,22027.21,9989.0,13533.46,10292.33,27813.2,0.0,0.0,0.0,0,1,0,5,25.0,0.0,25
14726914,178844,24,1,43486.6,12831.9,7603.81,73308.3,24745.0,240.21,19600.63,5203.51,2675.0,14928.45,4914.44,24035.9,0.0,0.0,0.0,0,1,1,6,51.0,0.0,44
430440,37932,12,1,33044.96,14712.2,8632.24,45504.6,20844.3,158.04,27083.99,3585.89,5928.0,15519.21,14174.23,12078.3,0.0,1.0,0.0,0,0,1,1,49.0,0.0,15
202632,68840,24,1,30993.65,13854.1,6597.21,51933.2,27775.5,132.48,15062.75,4031.66,13884.0,15408.08,9002.64,12867.5,0.0,0.0,0.0,0,0,1,6,23.0,0.0,26
2199448,23324,12,1,48077.24,11093.2,7209.16,62060.9,19099.8,174.6,18319.9,4014.97,11746.0,18366.96,19204.07,9601.0,0.0,0.0,0.0,0,1,1,6,44.0,0.0,45
11039445,205780,36,1,28998.17,16565.3,5316.16,41686.6,34470.1,90.28,16770.57,4200.27,17717.0,11841.41,7341.19,11628.6,0.0,1.0,0.0,0,0,1,4,17.0,1.0,40
5488910,44942,12,1,36971.37,6554.8,17106.15,95342.4,25608.9,206.43,41195.66,29326.43,7526.0,50511.01,39138.25,29182.1,0.0,1.0,0.0,0,1,1,2,35.0,0.0,50
2055851,136986,36,1,54938.04,19104.8,17644.5,137670.6,102686.9,368.59,48624.51,44525.33,85219.0,44918.11,45333.04,41043.6,0.0,1.0,0.0,0,1,1,2,50.0,0.0,36
5436509,162882,48,1,57828.33,10032.5,12308.77,108745.5,35296.8,175.7,26477.14,25765.79,7769.0,22041.25,31709.97,12442.9,0.0,0.0,0.0,0,1,1,4,20.0,0.0,63
8009285,43727,12,1,26902.55,10340.6,10681.52,46101.1,21240.7,128.05,18506.71,2438.66,7216.0,18272.34,7601.52,5190.4,0.0,0.0,0.0,0,0,1,6,47.0,0.0,36
3425214,23514,12,1,27862.33,13665.0,3925.4,53529.3,22141.9,339.75,14787.68,2852.36,4804.0,7882.77,4779.99,12854.9,0.0,0.0,0.0,0,1,1,1,59.0,0.0,17
6724385,68548,24,1,35139.9,10936.2,8020.28,106356.9,35683.7,311.5,19873.27,27493.45,10763.0,15462.41,26892.31,10207.3,0.0,0.0,0.0,0,0,1,4,44.0,0.0,29
3211848,51436,12,1,33131.62,9629.0,4732.1,112528.9,39550.0,152.63,17700.44,23549.03,23917.0,12723.36,9577.82,11017.2,0.0,0.0,0.0,0,0,1,1,46.0,0.0,26
11600189,236603,36,1,35064.21,18321.0,16756.16,68994.3,48382.2,136.21,19601.97,35411.54,21289.0,30080.11,23168.71,7521.9,0.0,0.0,0.0,0,1,0,5,35.0,0.0,20
11951357,70347,48,1,33928.42,14368.9,6763.78,64040.7,26839.8,175.45,15877.03,2034.07,15921.0,13080.14,10258.84,20910.3,0.0,1.0,0.0,0,1,1,3,26.0,0.0,53
1715384,288610,36,1,51566.82,9722.1,18726.51,121553.5,74363.7,327.86,42134.43,34989.59,110372.0,31887.84,25014.2,14952.8,0.0,0.0,0.0,0,1,0,5,49.0,0.0,41
12050587,157166,24,1,33634.27,1792.5,12350.43,110667.6,14491.2,170.53,37085.16,22501.73,13156.0,32128.54,20382.19,16166.5,0.0,0.0,0.0,0,0,1,5,51.0,0.0,54
16419895,76073,24,1,30078.98,20819.9,4153.75,57057.7,16171.1,212.58,12498.9,15030.4,12624.0,19653.21,7342.82,12142.7,0.0,1.0,0.0,0,1,1,0,40.0,0.0,38
727503,127235,24,1,18017.51,5049.7,4542.5,28115.3,18928.5,112.59,8285.17,4969.72,10528.0,9882.76,2567.09,6189.8,0.0,1.0,0.0,0,1,1,1,61.0,0.0,37
1837998,262498,36,1,56682.9,14894.9,17742.15,128257.8,70191.0,250.24,44169.84,48542.47,90020.0,48906.38,34223.21,110504.5,0.0,0.0,0.0,0,1,0,4,30.0,0.0,28
15261114,94901,12,1,49218.56,-197.4,14011.61,129734.3,19066.1,183.75,32986.7,41458.83,36640.0,56949.65,29517.58,29650.2,1.0,1.0,1.0,0,1,1,6,24.0,0.0,50
11215009,201697,24,1,48539.52,15769.5,14538.1,72527.4,41355.0,177.49,27910.88,3881.9,30718.0,21644.43,10585.79,5866.8,0.0,0.0,0.0,0,0,1,4,32.0,0.0,24
13249278,234599,36,1,52873.16,9987.6,15620.55,104652.7,70266.0,193.44,41534.81,35072.46,63981.0,35908.25,31821.57,20214.3,0.0,0.0,0.0,0,0,0,4,52.0,0.0,36
6464715,128818,12,1,45038.62,17670.2,6113.21,111704.0,42240.0,148.83,14309.15,5824.66,24021.0,14523.06,12976.78,18301.1,0.0,0.0,0.0,0,0,1,4,27.0,0.0,23
6094243,60986,24,1,29481.41,10966.2,6536.98,41508.8,23638.1,225.95,15117.53,20796.6,10069.0,18371.18,6736.1,10756.9,0.0,0.0,0.0,0,0,1,1,51.0,0.0,16
1539416,50732,12,1,53046.95,4525.1,8996.37,161953.8,41898.9,229.72,24222.2,36245.73,10780.0,52313.88,35424.81,23210.9,0.0,1.0,0.0,0,1,1,6,56.0,0.0,79
13063152,163285,36,1,37103.09,24273.0,13473.32,57033.8,56794.2,265.1,21148.27,17509.14,45532.0,26758.0,8394.01,7883.4,0.0,0.0,0.0,0,1,0,7,31.0,0.0,23
12002654,180025,24,1,41596.33,-6.0,16534.05,169752.5,21272.8,229.72,27250.0,37338.88,23494.0,43267.35,24229.7,25625.6,0.0,1.0,0.0,0,1,1,1,37.0,0.0,58
10895862,43421,24,1,53189.18,16126.7,13869.83,74033.6,23992.1,185.97,42584.72,28809.92,51340.0,43001.3,18690.48,24734.9,0.0,0.0,0.0,0,1,2,1,25.0,0.0,26
1008817,256809,48,1,53517.5,12689.6,10119.16,115639.6,25965.7,194.95,20728.72,27029.36,16969.0,48947.36,30460.65,27723.0,0.0,1.0,0.0,2,1,1,2,37.0,0.0,88
11643602,79404,24,1,50194.77,16597.8,14496.44,141405.0,21180.2,166.26,25270.29,36192.6,22004.0,42092.75,21911.22,67241.0,0.0,1.0,0.0,0,0,2,2,24.0,0.0,28
3283276,174716,48,1,63651.03,18972.7,9460.0,92320.9,41718.9,406.51,22691.59,27082.92,6246.0,39457.92,9421.11,12949.1,0.0,0.0,0.0,0,1,1,3,51.0,0.0,17
5703565,197722,36,1,33581.2,20646.2,3956.47,56607.5,26583.2,157.71,18058.48,2137.79,14495.0,9555.03,9210.87,12728.7,0.0,0.0,0.0,0,1,1,3,52.0,0.0,15
3326445,65178,48,1,27628.93,14080.6,4190.81,53068.0,32595.6,104.64,14454.61,3512.07,21045.0,13164.23,5101.27,673.1,0.0,0.0,0.0,0,0,1,6,33.0,1.0,29
14108119,111785,24,1,24561.71,3678.5,4583.58,47459.2,27580.7,132.78,15399.83,3907.59,9312.0,9066.1,6492.95,9837.3,0.0,0.0,0.0,0,0,0,1,31.0,0.0,36
2113788,46865,12,1,21494.38,8857.9,4984.28,45432.6,21175.1,90.85,16445.31,3057.79,1615.0,14584.28,3303.86,3450.4,0.0,0.0,0.0,0,0,0,6,45.0,0.0,24
11026073,81606,48,1,33293.88,18295.0,7993.24,26983.6,39099.6,198.97,14825.26,1809.06,16207.0,8554.44,1711.59,13779.0,0.0,0.0,0.0,0,1,1,0,61.0,0.0,16
4086270,142520,12,1,59969.3,17067.3,8553.36,128156.0,24954.9,220.41,46359.41,42611.29,0.0,43314.41,27885.3,19330.9,0.0,0.0,0.0,0,0,1,3,25.0,0.0,22
2739198,56655,12,1,46886.74,16739.6,15227.53,70530.8,50538.9,238.67,43535.23,4897.04,14451.0,22912.02,20845.03,37375.1,0.0,1.0,0.0,0,1,1,7,21.0,0.0,26
10756804,24595,12,1,29175.87,5916.1,6824.96,37005.3,13682.0,95.82,15490.31,16178.2,4528.0,15849.87,15860.31,4162.0,0.0,0.0,0.0,0,0,1,5,45.0,0.0,19
2298899,54246,12,1,24492.89,6875.7,5764.44,49658.8,22682.8,141.08,12912.0,28589.01,8163.0,25715.66,9957.75,13628.1,0.0,1.0,0.0,0,0,1,0,51.0,0.0,25
16305318,6064,12,1,32090.68,8245.3,6639.87,61925.3,10994.4,224.06,16468.23,3840.01,15570.0,19620.03,3984.09,21981.6,0.0,1.0,0.0,0,0,1,2,48.0,0.0,45
11355223,145518,24,1,35891.69,9100.8,10459.91,122331.8,33272.7,176.71,19086.35,25944.71,21275.0,34217.31,21487.53,8546.9,0.0,1.0,0.0,0,1,1,2,47.0,0.0,66
15616483,21701,12,1,41893.66,-4013.1,16014.19,151090.4,18341.0,335.23,33640.2,39280.99,42473.0,35132.19,20905.75,35951.3,0.0,1.0,1.0,0,1,1,2,35.0,0.0,68
15064728,231044,24,1,52022.33,23036.1,11738.44,121920.6,28417.0,175.8,47886.11,33193.47,75514.0,33967.14,23405.27,29055.7,0.0,0.0,0.0,2,1,0,6,43.0,0.0,31
6256058,85128,24,1,63873.24,13748.5,21436.96,160161.7,44053.1,215.15,56520.71,39648.39,33363.0,57866.44,41765.86,40127.1,0.0,1.0,0.0,0,1,2,0,27.0,0.0,37
12309431,160620,24,1,39653.87,6549.3,18679.47,123228.2,26006.3,159.77,27192.13,29116.32,7920.0,25340.53,27055.99,10480.3,0.0,0.0,0.0,0,0,1,6,27.0,1.0,72
911206,219524,36,1,29562.89,7420.4,5445.0,100973.5,19335.9,107.61,16645.31,31754.54,11761.0,38271.05,22179.88,14287.3,0.0,0.0,0.0,2,0,0,4,16.0,0.0,88
2486699,96476,12,1,23981.49,19935.2,5339.33,41147.3,17657.6,76.94,15001.72,2827.6,10173.0,15375.32,3336.87,6389.7,0.0,0.0,0.0,0,1,1,3,50.0,0.0,22
9030801,21241,12,1,28501.26,-438.0,2065.39,62822.9,11461.2,184.78,14457.34,22038.42,0.0,34005.26,28010.44,4614.0,0.0,0.0,0.0,0,1,1,2,49.0,0.0,51
591600,181989,24,1,27253.92,11086.7,4560.82,43918.2,30112.9,153.3,14378.37,2844.73,13365.0,22165.48,5826.81,11204.9,0.0,0.0,0.0,0,0,1,2,47.0,0.0,21
1845314,251315,36,1,43146.4,18517.9,17087.43,142587.1,30402.5,206.3,55452.37,43312.08,20612.0,30336.09,29410.57,37254.3,0.0,1.0,0.0,0,1,1,2,41.0,0.0,39
5139504,62320,12,1,40020.1,22953.4,6608.88,64340.2,20668.1,207.54,13389.04,24995.12,6918.0,23799.2,17733.82,11171.5,0.0,0.0,0.0,0,0,1,2,45.0,0.0,19
1978225,46811,12,1,33972.49,5811.1,4857.25,110376.9,28000.3,176.9,16402.25,20834.18,17216.0,17694.16,25690.33,12445.9,0.0,0.0,0.0,0,0,1,2,50.0,0.0,46
10520042,181651,36,1,36070.64,10252.1,8995.77,62408.1,33674.8,112.53,14913.53,35656.52,6721.0,29849.86,17157.03,28241.7,0.0,0.0,0.0,0,1,0,7,34.0,0.0,26
1629613,73243,36,1,49153.94,16516.6,17998.37,152069.2,31983.7,315.7,55720.95,35524.47,39136.0,46074.81,44998.28,31019.8,0.0,1.0,0.0,0,1,1,1,48.0,0.0,30
15660586,313804,36,1,37544.37,18727.7,16984.83,110410.7,87328.0,130.37,22139.28,26165.3,54775.0,35458.22,30136.87,16533.9,0.0,0.0,0.0,0,1,0,5,28.0,0.0,32
11066998,166962,24,1,39341.53,11423.5,17182.74,117929.6,36274.0,324.63,21099.49,28264.75,17780.0,21596.81,20047.82,7683.1,0.0,0.0,0.0,0,1,1,2,38.0,0.0,30
7780511,85791,12,1,47419.77,12826.1,17463.76,124564.9,20737.2,193.08,43840.08,38739.79,23515.0,50382.86,30861.15,48214.6,0.0,1.0,0.0,0,0,1,4,43.0,0.0,36
2637135,206088,48,1,30088.2,19406.7,12825.21,74672.1,71393.7,141.47,16389.82,32153.04,28329.0,27300.64,19312.73,4338.2,0.0,0.0,0.0,0,1,1,6,54.0,1.0,34
16589237,142805,36,1,39966.08,17031.6,8710.18,110523.2,61430.6,193.55,24835.23,23562.39,35909.0,16283.55,16569.79,30661.7,0.0,0.0,0.0,0,1,0,4,26.0,1.0,64
9267769,72774,48,1,30304.5,19743.1,3823.83,52974.0,26851.3,192.03,17027.98,1400.48,19417.0,5010.63,7740.55,17666.2,0.0,1.0,0.0,0,0,1,2,53.0,0.0,16
13158512,154816,24,1,43980.49,9163.4,15186.71,68724.6,29592.1,267.84,20065.6,36083.87,20249.0,29649.39,31382.37,11850.3,0.0,0.0,1.0,0,1,0,6,50.0,0.0,39
6957748,30472,48,1,44273.88,14975.9,5404.88,55540.9,22892.0,242.68,20146.25,2807.97,17260.0,10208.56,8925.21,22089.5,0.0,0.0,0.0,0,0,1,0,60.0,0.0,23
11460588,52352,24,1,52357.37,2851.3,14721.04,130696.8,26052.7,192.17,25707.88,25119.42,32273.0,44625.4,26457.34,12926.2,0.0,0.0,1.0,0,0,1,6,32.0,0.0,34
1896841,184495,24,1,59189.63,22597.5,11134.91,127520.8,37765.0,174.75,31011.46,32588.02,34175.0,48365.45,27017.6,72692.2,0.0,0.0,0.0,0,1,2,3,24.0,0.0,23
9338911,199822,36,1,52334.78,21371.4,15783.9,90876.5,28399.7,327.77,18286.51,30082.61,66593.0,24489.4,12786.55,17969.6,0.0,0.0,0.0,0,0,2,3,54.0,0.0,30
3883995,191808,36,1,59717.57,13305.2,20571.46,153257.4,74433.2,303.77,53198.99,40053.56,77250.0,57873.36,33914.58,34245.3,0.0,1.0,0.0,0,0,2,0,27.0,0.0,31
10355598,30195,12,1,38045.35,17208.3,8715.57,98817.0,27220.7,197.98,32465.55,32890.12,13744.0,26296.36,24119.57,3617.5,0.0,0.0,0.0,0,0,1,4,17.0,0.0,36
4663586,173214,48,1,44275.8,16891.2,6482.87,55880.6,30555.8,183.37,21636.79,5928.31,14457.0,18123.14,10714.32,9913.6,0.0,0.0,0.0,0,0,1,4,48.0,0.0,23
8746892,74385,36,1,33992.0,19845.0,11668.39,114648.0,14870.6,139.17,39349.69,40932.34,51484.0,44537.14,24876.14,21134.2,0.0,1.0,0.0,0,0,1,6,36.0,0.0,25
13863017,75492,12,1,39714.65,18988.2,14550.38,48157.3,57528.8,183.29,19827.31,3059.13,16329.0,25545.16,8051.9,20282.4,0.0,0.0,0.0,0,0,2,3,46.0,0.0,18
11540830,75426,24,1,24819.73,6006.0,7381.84,39840.6,32714.3,102.14,15924.32,5563.97,15337.0,11068.5,9232.97,11314.5,0.0,0.0,0.0,0,0,1,1,42.0,0.0,25
8050719,216361,48,1,40309.94,6082.1,15165.94,144508.7,25100.9,228.17,42166.07,34108.92,11485.0,36599.93,21841.57,17277.4,0.0,1.0,0.0,0,0,1,4,57.0,0.0,60
11275786,32222,12,1,27126.99,7242.6,4397.58,39971.0,21209.7,307.74,11763.72,1821.17,14110.0,14618.5,21993.87,9184.8,0.0,1.0,0.0,0,0,1,1,45.0,0.0,37
6677233,303281,36,1,49640.07,19878.7,18993.79,134040.0,84290.0,212.21,61464.3,32645.73,106630.0,57090.2,51607.24,54645.5,0.0,1.0,0.0,0,1,0,1,42.0,0.0,55
10288934,99788,24,1,41413.85,25720.0,13978.46,100885.6,46775.1,299.65,22393.5,17773.75,47092.0,12615.34,12012.1,9352.5,0.0,0.0,0.0,0,1,0,6,48.0,0.0,38
11900720,115376,12,1,52140.34,440.0,13285.9,115832.4,18565.4,208.64,49435.29,31622.5,21105.0,48228.18,22301.81,15900.9,0.0,0.0,0.0,0,0,1,5,49.0,1.0,70
5691538,159533,48,1,40668.25,10077.8,7567.1,99364.7,29497.9,216.67,20461.55,3517.5,15004.0,40815.44,11293.68,13130.3,0.0,0.0,0.0,0,0,1,2,47.0,0.0,30
9728354,177347,36,1,50386.78,13214.8,16277.6,128162.3,31666.1,230.45,42199.62,40483.68,19937.0,36052.68,30787.79,36934.6,0.0,1.0,0.0,0,1,0,7,45.0,0.0,82
5625157,52496,12,1,26174.42,16203.8,4356.35,38219.3,29337.6,109.75,13572.15,2864.09,13147.0,5765.51,2477.5,7501.9,0.0,0.0,0.0,0,1,1,2,56.0,0.0,17
1370640,145438,24,1,56711.64,-54.0,14735.92,137200.6,21342.0,323.65,58815.43,29422.55,38354.0,58720.48,19393.74,62385.7,0.0,1.0,1.0,0,1,1,7,22.0,0.0,66
5837950,202642,24,1,43033.2,13833.1,8468.07,50068.6,39234.0,152.44,16649.87,2885.81,2010.0,19409.56,9872.43,10310.5,0.0,0.0,0.0,0,1,1,0,32.0,0.0,21
10641204,159883,36,1,53644.03,6692.3,20528.68,139959.7,75310.4,396.43,53354.73,39882.36,101102.0,57055.07,27205.77,23131.4,0.0,1.0,0.0,0,1,1,1,53.0,0.0,85
6387926,166992,24,1,49957.14,5282.7,15879.84,67158.2,16650.0,190.54,20365.21,5092.82,12969.0,45712.62,17339.72,9740.7,0.0,0.0,1.0,0,0,1,6,24.0,0.0,77
9188927,131440,24,1,22977.34,11105.4,4849.95,55436.1,26616.9,123.73,14977.61,22611.89,15924.0,14319.72,18513.32,23156.5,0.0,0.0,0.0,0,1,0,6,50.0,0.0,30
